cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2023-0575,2023-02-09 17:15:15.730000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0579,2023-08-16 12:15:12.233000+00:00,Analyzed,8.8,HIGH,3.1
CVE-2023-0580,2023-04-06 17:15:10.050000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0582,2024-03-27 18:15:08.237000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0587,2023-02-01 03:15:08.480000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0594,2023-03-01 16:15:09.743000+00:00,Modified,7.3,HIGH,3.1
CVE-2023-0598,2023-03-16 20:15:11.327000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0600,2023-05-15 13:15:09.867000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2023-0603,2023-05-08 14:15:11.967000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0611,2023-02-01 14:15:09.140000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0612,2023-02-01 14:15:09.227000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0613,2023-02-01 14:15:09.303000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0614,2023-04-03 23:15:06.957000+00:00,Modified,7.7,HIGH,3.1
CVE-2023-0617,2023-02-01 17:15:09.993000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0618,2023-02-01 17:15:10.087000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0621,2023-03-09 22:15:51.597000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0622,2023-03-09 22:15:51.667000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0623,2023-03-09 22:15:51.737000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0625,2023-09-25 16:15:13.153000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0626,2023-09-25 16:15:13.303000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0627,2023-09-25 16:15:13.377000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0628,2023-03-13 12:15:10.953000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0629,2023-03-13 12:15:11.060000+00:00,Modified,7.1,HIGH,3.1
CVE-2023-0630,2023-03-20 16:15:12.367000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0631,2023-03-20 16:15:12.437000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0632,2023-08-02 00:15:16.163000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0633,2023-09-25 16:15:13.463000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0635,2023-06-05 04:15:09.493000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0636,2023-06-05 04:15:10.587000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0638,2023-02-02 09:15:08.693000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0640,2023-02-02 09:15:08.877000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0641,2023-02-02 09:15:08.953000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0645,2023-04-11 14:15:07.590000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0646,2023-02-02 15:17:39.647000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0647,2023-02-02 15:17:40.627000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0648,2023-02-02 15:17:41.260000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0649,2023-02-02 15:17:41.900000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0651,2023-02-02 16:19:35.040000+00:00,Modified,9.8,CRITICAL,3.1
