cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2020-0631,2020-01-14T23:15:32.037,Modified,7.8,HIGH,3.1
CVE-2020-0632,2020-01-14T23:15:32.097,Modified,7.8,HIGH,3.1
CVE-2020-0633,2020-01-14T23:15:32.177,Modified,7.8,HIGH,3.1
CVE-2020-0634,2020-01-14T23:15:32.237,Modified,7.8,HIGH,3.1
CVE-2020-0635,2020-01-14T23:15:32.300,Modified,7.8,HIGH,3.1
CVE-2020-0636,2020-01-14T23:15:32.377,Modified,7.8,HIGH,3.1
CVE-2020-0637,2020-01-14T23:15:32.440,Modified,6.5,MEDIUM,3.1
CVE-2020-0638,2020-01-14T23:15:32.503,Analyzed,7.8,HIGH,3.1
CVE-2020-0639,2020-01-14T23:15:32.583,Modified,5.5,MEDIUM,3.1
CVE-2020-0640,2020-01-14T23:15:32.643,Modified,7.5,HIGH,3.1
CVE-2020-0641,2020-01-14T23:15:32.707,Modified,7.8,HIGH,3.1
CVE-2020-0642,2020-01-14T23:15:32.787,Modified,7.8,HIGH,3.1
CVE-2020-0643,2020-01-14T23:15:32.863,Modified,5.5,MEDIUM,3.1
CVE-2020-0644,2020-01-14T23:15:33.067,Modified,7.8,HIGH,3.1
CVE-2020-0646,2020-01-14T23:15:33.143,Analyzed,9.8,CRITICAL,3.1
CVE-2020-0647,2020-01-14T23:15:33.207,Modified,5.4,MEDIUM,3.1
CVE-2020-0650,2020-01-14T23:15:33.270,Modified,7.8,HIGH,3.1
CVE-2020-0651,2020-01-14T23:15:33.333,Modified,7.8,HIGH,3.1
CVE-2020-0652,2020-01-14T23:15:33.410,Modified,7.8,HIGH,3.1
CVE-2020-0653,2020-01-14T23:15:33.473,Modified,7.8,HIGH,3.1
CVE-2020-0654,2020-01-14T23:15:33.537,Modified,9.1,CRITICAL,3.1
CVE-2020-0656,2020-01-14T23:15:33.613,Modified,5.4,MEDIUM,3.1
CVE-2020-5501,2020-01-15T00:15:13.807,Modified,4.3,MEDIUM,3.1
CVE-2020-5502,2020-01-15T00:15:13.887,Modified,6.5,MEDIUM,3.1
CVE-2020-7058,2020-01-15T07:15:12.927,Modified,8.8,HIGH,3.1
CVE-2020-1600,2020-01-15T09:15:11.750,Modified,6.5,MEDIUM,3.1
CVE-2020-1601,2020-01-15T09:15:11.873,Modified,7.5,HIGH,3.1
CVE-2020-1602,2020-01-15T09:15:12.000,Modified,8.8,HIGH,3.1
CVE-2020-1603,2020-01-15T09:15:12.093,Modified,8.6,HIGH,3.1
CVE-2020-1604,2020-01-15T09:15:12.203,Modified,6.5,MEDIUM,3.1
